Market_and_Exchange_Names,As_of_Date_In_Form_YYMMDD,Report_Date_as_MM_DD_YYYY,CFTC_Contract_Market_Code,CFTC_Market_Code,CFTC_Region_Code,CFTC_Commodity_Code,Open_Interest_All,Prod_Merc_Positions_Long_ALL,Prod_Merc_Positions_Short_ALL,Swap_Positions_Long_All,Swap__Positions_Short_All,Swap__Positions_Spread_All,M_Money_Positions_Long_ALL,M_Money_Positions_Short_ALL,M_Money_Positions_Spread_ALL,Other_Rept_Positions_Long_ALL,Other_Rept_Positions_Short_ALL,Other_Rept_Positions_Spread_ALL,Tot_Rept_Positions_Long_All,Tot_Rept_Positions_Short_All,NonRept_Positions_Long_All,NonRept_Positions_Short_All,Open_Interest_Old,Prod_Merc_Positions_Long_Old,Prod_Merc_Positions_Short_Old,Swap_Positions_Long_Old,Swap_Positions_Short_Old,Swap_Positions_Spread_Old,M_Money_Positions_Long_Old,M_Money_Positions_Short_Old,M_Money_Positions_Spread_Old,Other_Rept_Positions_Long_Old,Other_Rept_Positions_Short_Old,Other_Rept_Positions_Spread_Old,Tot_Rept_Positions_Long_Old,Tot_Rept_Positions_Short_Old,NonRept_Positions_Long_Old,NonRept_Positions_Short_Old,Open_Interest_Other,Prod_Merc_Positions_Long_Other,Prod_Merc_Positions_Short_Other,Swap_Positions_Long_Other,Swap_Positions_Short_Other,Swap_Positions_Spread_Other,M_Money_Positions_Long_Other,M_Money_Positions_Short_Other,M_Money_Positions_Spread_Other,Other_Rept_Positions_Long_Other,Other_Rept_Positions_Short_Other,Other_Rept_Positions_Spread_Othr,Tot_Rept_Positions_Long_Other,Tot_Rept_Positions_Short_Other,NonRept_Positions_Long_Other,NonRept_Positions_Short_Other,Change_in_Open_Interest_All,Change_in_Prod_Merc_Long_All,Change_in_Prod_Merc_Short_All,Change_in_Swap_Long_All,Change_in_Swap_Short_All,Change_in_Swap_Spread_All,Change_in_M_Money_Long_All,Change_in_M_Money_Short_All,Change_in_M_Money_Spread_All,Change_in_Other_Rept_Long_All,Change_in_Other_Rept_Short_All,Change_in_Other_Rept_Spread_All,Change_in_Tot_Rept_Long_All,Change_in_Tot_Rept_Short_All,Change_in_NonRept_Long_All,Change_in_NonRept_Short_All,Pct_of_Open_Interest_All,Pct_of_OI_Prod_Merc_Long_All,Pct_of_OI_Prod_Merc_Short_All,Pct_of_OI_Swap_Long_All,Pct_of_OI_Swap_Short_All,Pct_of_OI_Swap_Spread_All,Pct_of_OI_M_Money_Long_All,Pct_of_OI_M_Money_Short_All,Pct_of_OI_M_Money_Spread_All,Pct_of_OI_Other_Rept_Long_All,Pct_of_OI_Other_Rept_Short_All,Pct_of_OI_Other_Rept_Spread_All,Pct_of_OI_Tot_Rept_Long_All,Pct_of_OI_Tot_Rept_Short_All,Pct_of_OI_NonRept_Long_All,Pct_of_OI_NonRept_Short_All,Pct_of_Open_Interest_Old,Pct_of_OI_Prod_Merc_Long_Old,Pct_of_OI_Prod_Merc_Short_Old,Pct_of_OI_Swap_Long_Old,Pct_of_OI_Swap_Short_Old,Pct_of_OI_Swap_Spread_Old,Pct_of_OI_M_Money_Long_Old,Pct_of_OI_M_Money_Short_Old,Pct_of_OI_M_Money_Spread_Old,Pct_of_OI_Other_Rept_Long_Old,Pct_of_OI_Other_Rept_Short_Old,Pct_of_OI_Other_Rept_Spread_Old,Pct_of_OI_Tot_Rept_Long_Old,Pct_of_OI_Tot_Rept_Short_Old,Pct_of_OI_NonRept_Long_Old,Pct_of_OI_NonRept_Short_Old,Pct_of_Open_Interest_Other,Pct_of_OI_Prod_Merc_Long_Other,Pct_of_OI_Prod_Merc_Short_Other,Pct_of_OI_Swap_Long_Other,Pct_of_OI_Swap_Short_Other,Pct_of_OI_Swap_Spread_Other,Pct_of_OI_M_Money_Long_Other,Pct_of_OI_M_Money_Short_Other,Pct_of_OI_M_Money_Spread_Other,Pct_of_OI_Other_Rept_Long_Other,Pct_of_OI_Other_Rept_Short_Other,Pct_of_OI_Other_Rept_Spread_Othr,Pct_of_OI_Tot_Rept_Long_Other,Pct_of_OI_Tot_Rept_Short_Other,Pct_of_OI_NonRept_Long_Other,Pct_of_OI_NonRept_Short_Other,Traders_Tot_All,Traders_Prod_Merc_Long_All,Traders_Prod_Merc_Short_All,Traders_Swap_Long_All,Traders_Swap_Short_All,Traders_Swap_Spread_All,Traders_M_Money_Long_All,Traders_M_Money_Short_All,Traders_M_Money_Spread_All,Traders_Other_Rept_Long_All,Traders_Other_Rept_Short_All,Traders_Other_Rept_Spread_All,Traders_Tot_Rept_Long_All,Traders_Tot_Rept_Short_All,Traders_Tot_Old,Traders_Prod_Merc_Long_Old,Traders_Prod_Merc_Short_Old,Traders_Swap_Long_Old,Traders_Swap_Short_Old,Traders_Swap_Spread_Old,Traders_M_Money_Long_Old,Traders_M_Money_Short_Old,Traders_M_Money_Spread_Old,Traders_Other_Rept_Long_Old,Traders_Other_Rept_Short_Old,Traders_Other_Rept_Spread_Old,Traders_Tot_Rept_Long_Old,Traders_Tot_Rept_Short_Old,Traders_Tot_Other,Traders_Prod_Merc_Long_Other,Traders_Prod_Merc_Short_Other,Traders_Swap_Long_Other,Traders_Swap_Short_Other,Traders_Swap_Spread_Other,Traders_M_Money_Long_Other,Traders_M_Money_Short_Other,Traders_M_Money_Spread_Other,Traders_Other_Rept_Long_Other,Traders_Other_Rept_Short_Other,Traders_Other_Rept_Spread_Other,Traders_Tot_Rept_Long_Other,Traders_Tot_Rept_Short_Other,Conc_Gross_LE_4_TDR_Long_All,Conc_Gross_LE_4_TDR_Short_All,Conc_Gross_LE_8_TDR_Long_All,Conc_Gross_LE_8_TDR_Short_All,Conc_Net_LE_4_TDR_Long_All,Conc_Net_LE_4_TDR_Short_All,Conc_Net_LE_8_TDR_Long_All,Conc_Net_LE_8_TDR_Short_All,Conc_Gross_LE_4_TDR_Long_Old,Conc_Gross_LE_4_TDR_Short_Old,Conc_Gross_LE_8_TDR_Long_Old,Conc_Gross_LE_8_TDR_Short_Old,Conc_Net_LE_4_TDR_Long_Old,Conc_Net_LE_4_TDR_Short_Old,Conc_Net_LE_8_TDR_Long_Old,Conc_Net_LE_8_TDR_Short_Old,Conc_Gross_LE_4_TDR_Long_Other,Conc_Gross_LE_4_TDR_Short_Other,Conc_Gross_LE_8_TDR_Long_Other,Conc_Gross_LE_8_TDR_Short_Other,Conc_Net_LE_4_TDR_Long_Other,Conc_Net_LE_4_TDR_Short_Other,Conc_Net_LE_8_TDR_Long_Other,Conc_Net_LE_8_TDR_Short_Other,Contract_Units,CFTC_SubGroup_Code,FutOnly_or_Combined
SILVER - COMMODITY EXCHANGE INC.,111129,2011-11-29,84691,CMX,1,84,98959,11681,46642,23995,9722,3208,17354,6065,2998,6462,5657,13105,78803,87397,20156,11562,98959,11681,46642,23995,9722,3208,17354,6065,2998,6462,5657,13105,78803,87397,20156,11562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9589.0,308.0,-397.0,-773.0,-1111.0,-892.0,75.0,191.0,-4818.0,164.0,578.0,-1377.0,-7313.0,-7826.0,-2276.0,-1763.0,100,11.8,47.1,24.2,9.8,3.2,17.5,6.1,3.0,6.5,5.7,13.2,79.6,88.3,20.4,11.7,100,11.8,47.1,24.2,9.8,3.2,17.5,6.1,3.0,6.5,5.7,13.2,79.6,88.3,20.4,11.7,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140,12.0,21.0,15.0,9.0,18.0,26.0,11.0,11.0,31.0,20.0,25.0,111,93.0,140.0,12.0,21.0,15.0,9.0,18.0,26.0,11.0,11.0,31.0,20.0,25.0,111.0,93.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.4,42.7,35.6,52.4,16.6,31.1,26.2,38.8,22.4,42.7,35.6,52.4,16.6,31.1,26.2,38.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF 5,000 TROY OUNCES)",N20,FutOnly
SILVER - COMMODITY EXCHANGE INC.,111206,2011-12-06,84691,CMX,1,84,95684,10125,45569,22699,9774,2669,17427,6063,2899,5784,4518,13165,74768,84657,20916,11027,95684,10125,45569,22699,9774,2669,17427,6063,2899,5784,4518,13165,74768,84657,20916,11027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3275.0,-1556.0,-1073.0,-1296.0,52.0,-539.0,73.0,-2.0,-99.0,-678.0,-1139.0,60.0,-4035.0,-2740.0,760.0,-535.0,100,10.6,47.6,23.7,10.2,2.8,18.2,6.3,3.0,6.0,4.7,13.8,78.1,88.5,21.9,11.5,100,10.6,47.6,23.7,10.2,2.8,18.2,6.3,3.0,6.0,4.7,13.8,78.1,88.5,21.9,11.5,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,133,12.0,20.0,15.0,9.0,16.0,23.0,11.0,9.0,29.0,18.0,28.0,107,89.0,133.0,12.0,20.0,15.0,9.0,16.0,23.0,11.0,9.0,29.0,18.0,28.0,107.0,89.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.3,42.0,34.8,51.5,16.4,30.9,25.6,38.6,22.3,42.0,34.8,51.5,16.4,30.9,25.6,38.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF 5,000 TROY OUNCES)",N20,FutOnly
SILVER - COMMODITY EXCHANGE INC.,111213,2011-12-13,84691,CMX,1,84,98311,8964,45131,23369,7507,3296,17966,6976,3168,7606,4929,14008,78377,85015,19934,13296,98311,8964,45131,23369,7507,3296,17966,6976,3168,7606,4929,14008,78377,85015,19934,13296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2627.0,-1161.0,-438.0,670.0,-2267.0,627.0,539.0,913.0,269.0,1822.0,411.0,843.0,3609.0,358.0,-982.0,2269.0,100,9.1,45.9,23.8,7.6,3.4,18.3,7.1,3.2,7.7,5.0,14.2,79.7,86.5,20.3,13.5,100,9.1,45.9,23.8,7.6,3.4,18.3,7.1,3.2,7.7,5.0,14.2,79.7,86.5,20.3,13.5,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,149,13.0,21.0,16.0,8.0,18.0,25.0,14.0,10.0,36.0,21.0,29.0,118,99.0,149.0,13.0,21.0,16.0,8.0,18.0,25.0,14.0,10.0,36.0,21.0,29.0,118.0,99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.6,41.8,34.1,50.3,15.9,30.4,24.7,37.9,21.6,41.8,34.1,50.3,15.9,30.4,24.7,37.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF 5,000 TROY OUNCES)",N20,FutOnly
SILVER - COMMODITY EXCHANGE INC.,111220,2011-12-20,84691,CMX,1,84,101165,11695,44508,24772,6784,3550,17433,11554,3514,6869,5320,14465,82298,89695,18867,11470,101165,11695,44508,24772,6784,3550,17433,11554,3514,6869,5320,14465,82298,89695,18867,11470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2854.0,2731.0,-623.0,1403.0,-723.0,254.0,-533.0,4578.0,346.0,-737.0,391.0,457.0,3921.0,4680.0,-1067.0,-1826.0,100,11.6,44.0,24.5,6.7,3.5,17.2,11.4,3.5,6.8,5.3,14.3,81.4,88.7,18.6,11.3,100,11.6,44.0,24.5,6.7,3.5,17.2,11.4,3.5,6.8,5.3,14.3,81.4,88.7,18.6,11.3,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,156,15.0,23.0,17.0,8.0,17.0,22.0,18.0,13.0,36.0,20.0,30.0,121,106.0,156.0,15.0,23.0,17.0,8.0,17.0,22.0,18.0,13.0,36.0,20.0,30.0,121.0,106.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.2,39.0,33.6,48.0,15.7,27.7,24.6,35.3,21.2,39.0,33.6,48.0,15.7,27.7,24.6,35.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF 5,000 TROY OUNCES)",N20,FutOnly
SILVER - COMMODITY EXCHANGE INC.,111227,2011-12-27,84691,CMX,1,84,103993,11430,44349,25729,6942,4065,17012,12260,3635,7014,4911,14814,83699,90976,20294,13017,103993,11430,44349,25729,6942,4065,17012,12260,3635,7014,4911,14814,83699,90976,20294,13017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2828.0,-265.0,-159.0,957.0,158.0,515.0,-421.0,706.0,121.0,145.0,-409.0,349.0,1401.0,1281.0,1427.0,1547.0,100,11.0,42.6,24.7,6.7,3.9,16.4,11.8,3.5,6.7,4.7,14.2,80.5,87.5,19.5,12.5,100,11.0,42.6,24.7,6.7,3.9,16.4,11.8,3.5,6.7,4.7,14.2,80.5,87.5,19.5,12.5,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157,14.0,22.0,18.0,8.0,17.0,21.0,20.0,13.0,38.0,19.0,30.0,121,107.0,157.0,14.0,22.0,18.0,8.0,17.0,21.0,20.0,13.0,38.0,19.0,30.0,121.0,107.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,38.7,33.3,47.4,15.6,28.0,24.4,35.4,21.0,38.7,33.3,47.4,15.6,28.0,24.4,35.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF 5,000 TROY OUNCES)",N20,FutOnly
SILVER - COMMODITY EXCHANGE INC.,120103,2012-01-03,84691,CMX,1,84,107101,12130,45289,25101,7858,4069,19557,11207,3873,7072,5784,15339,87141,93419,19960,13682,107101,12130,45289,25101,7858,4069,19557,11207,3873,7072,5784,15339,87141,93419,19960,13682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3108.0,700.0,940.0,-628.0,916.0,4.0,2545.0,-1053.0,238.0,58.0,873.0,525.0,3442.0,2443.0,-334.0,665.0,100,11.3,42.3,23.4,7.3,3.8,18.3,10.5,3.6,6.6,5.4,14.3,81.4,87.2,18.6,12.8,100,11.3,42.3,23.4,7.3,3.8,18.3,10.5,3.6,6.6,5.4,14.3,81.4,87.2,18.6,12.8,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,154,12.0,21.0,16.0,10.0,17.0,26.0,18.0,13.0,34.0,21.0,29.0,118,104.0,154.0,12.0,21.0,16.0,10.0,17.0,26.0,18.0,13.0,34.0,21.0,29.0,118.0,104.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.3,38.4,32.4,46.8,15.0,27.6,23.6,34.9,20.3,38.4,32.4,46.8,15.0,27.6,23.6,34.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF 5,000 TROY OUNCES)",N20,FutOnly
SILVER - COMMODITY EXCHANGE INC.,120110,2012-01-10,84691,CMX,1,84,104345,11534,45351,22956,8201,4469,19658,9026,3964,6550,6111,14892,84023,92014,20322,12331,104345,11534,45351,22956,8201,4469,19658,9026,3964,6550,6111,14892,84023,92014,20322,12331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2756.0,-596.0,62.0,-2145.0,343.0,400.0,101.0,-2181.0,91.0,-522.0,327.0,-447.0,-3118.0,-1405.0,362.0,-1351.0,100,11.1,43.5,22.0,7.9,4.3,18.8,8.7,3.8,6.3,5.9,14.3,80.5,88.2,19.5,11.8,100,11.1,43.5,22.0,7.9,4.3,18.8,8.7,3.8,6.3,5.9,14.3,80.5,88.2,19.5,11.8,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155,13.0,22.0,16.0,8.0,17.0,29.0,14.0,11.0,34.0,23.0,31.0,121,102.0,155.0,13.0,22.0,16.0,8.0,17.0,29.0,14.0,11.0,34.0,23.0,31.0,121.0,102.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.5,39.7,32.5,48.6,14.8,29.2,23.2,37.3,20.5,39.7,32.5,48.6,14.8,29.2,23.2,37.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF 5,000 TROY OUNCES)",N20,FutOnly
SILVER - COMMODITY EXCHANGE INC.,120117,2012-01-17,84691,CMX,1,84,103668,10943,45946,23069,8448,5017,19630,7479,3956,6579,5337,15272,84466,91455,19202,12213,103668,10943,45946,23069,8448,5017,19630,7479,3956,6579,5337,15272,84466,91455,19202,12213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-677.0,-591.0,595.0,113.0,247.0,548.0,-28.0,-1547.0,-8.0,29.0,-774.0,380.0,443.0,-559.0,-1120.0,-118.0,100,10.6,44.3,22.3,8.1,4.8,18.9,7.2,3.8,6.3,5.1,14.7,81.5,88.2,18.5,11.8,100,10.6,44.3,22.3,8.1,4.8,18.9,7.2,3.8,6.3,5.1,14.7,81.5,88.2,18.5,11.8,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,149,14.0,22.0,15.0,9.0,18.0,27.0,13.0,11.0,35.0,19.0,30.0,120,99.0,149.0,14.0,22.0,15.0,9.0,18.0,27.0,13.0,11.0,35.0,19.0,30.0,120.0,99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.3,40.7,32.8,49.2,15.5,30.4,23.6,38.1,21.3,40.7,32.8,49.2,15.5,30.4,23.6,38.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF 5,000 TROY OUNCES)",N20,FutOnly
SILVER - COMMODITY EXCHANGE INC.,120124,2012-01-24,84691,CMX,1,84,103025,10647,47328,19676,8016,4960,20060,5156,5228,6991,5778,15292,82854,91758,20171,11267,103025,10647,47328,19676,8016,4960,20060,5156,5228,6991,5778,15292,82854,91758,20171,11267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-643.0,-296.0,1382.0,-3393.0,-432.0,-57.0,430.0,-2323.0,1272.0,412.0,441.0,20.0,-1612.0,303.0,969.0,-946.0,100,10.3,45.9,19.1,7.8,4.8,19.5,5.0,5.1,6.8,5.6,14.8,80.4,89.1,19.6,10.9,100,10.3,45.9,19.1,7.8,4.8,19.5,5.0,5.1,6.8,5.6,14.8,80.4,89.1,19.6,10.9,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155,14.0,23.0,14.0,8.0,18.0,31.0,13.0,14.0,37.0,23.0,29.0,126,101.0,155.0,14.0,23.0,14.0,8.0,18.0,31.0,13.0,14.0,37.0,23.0,29.0,126.0,101.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.8,41.9,31.6,50.3,13.9,31.3,22.1,38.3,19.8,41.9,31.6,50.3,13.9,31.3,22.1,38.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF 5,000 TROY OUNCES)",N20,FutOnly
SILVER - COMMODITY EXCHANGE INC.,120131,2012-01-31,84691,CMX,1,84,101747,10281,49723,18724,8011,4688,21783,4415,4557,6682,4959,15047,81762,91400,19985,10347,101747,10281,49723,18724,8011,4688,21783,4415,4557,6682,4959,15047,81762,91400,19985,10347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1278.0,-366.0,2395.0,-952.0,-5.0,-272.0,1723.0,-741.0,-671.0,-309.0,-819.0,-245.0,-1092.0,-358.0,-186.0,-920.0,100,10.1,48.9,18.4,7.9,4.6,21.4,4.3,4.5,6.6,4.9,14.8,80.4,89.8,19.6,10.2,100,10.1,48.9,18.4,7.9,4.6,21.4,4.3,4.5,6.6,4.9,14.8,80.4,89.8,19.6,10.2,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,154,15.0,25.0,14.0,9.0,18.0,35.0,11.0,13.0,35.0,19.0,27.0,125,99.0,154.0,15.0,25.0,14.0,9.0,18.0,35.0,11.0,13.0,35.0,19.0,27.0,125.0,99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.8,43.6,30.7,52.2,13.5,33.4,21.2,40.2,19.8,43.6,30.7,52.2,13.5,33.4,21.2,40.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF 5,000 TROY OUNCES)",N20,FutOnly
SILVER - COMMODITY EXCHANGE INC.,120207,2012-02-07,84691,CMX,1,84,106008,9815,52919,17879,9425,4101,25965,3001,5340,6274,5651,14679,84053,95116,21955,10892,106008,9815,52919,17879,9425,4101,25965,3001,5340,6274,5651,14679,84053,95116,21955,10892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4261.0,-466.0,3196.0,-845.0,1414.0,-587.0,4182.0,-1414.0,783.0,-408.0,692.0,-368.0,2291.0,3716.0,1970.0,545.0,100,9.3,49.9,16.9,8.9,3.9,24.5,2.8,5.0,5.9,5.3,13.8,79.3,89.7,20.7,10.3,100,9.3,49.9,16.9,8.9,3.9,24.5,2.8,5.0,5.9,5.3,13.8,79.3,89.7,20.7,10.3,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153,11.0,24.0,14.0,11.0,18.0,40.0,11.0,13.0,29.0,20.0,23.0,123,93.0,153.0,11.0,24.0,14.0,11.0,18.0,40.0,11.0,13.0,29.0,20.0,23.0,123.0,93.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.7,42.9,28.9,51.8,12.4,33.3,19.3,40.5,18.7,42.9,28.9,51.8,12.4,33.3,19.3,40.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF 5,000 TROY OUNCES)",N20,FutOnly
SILVER - COMMODITY EXCHANGE INC.,120214,2012-02-14,84691,CMX,1,84,104872,9291,53801,17023,9823,5113,26515,2748,4696,6345,4444,14675,83658,95300,21214,9572,104872,9291,53801,17023,9823,5113,26515,2748,4696,6345,4444,14675,83658,95300,21214,9572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1136.0,-524.0,882.0,-856.0,398.0,1012.0,550.0,-253.0,-644.0,71.0,-1207.0,-4.0,-395.0,184.0,-741.0,-1320.0,100,8.9,51.3,16.2,9.4,4.9,25.3,2.6,4.5,6.1,4.2,14.0,79.8,90.9,20.2,9.1,100,8.9,51.3,16.2,9.4,4.9,25.3,2.6,4.5,6.1,4.2,14.0,79.8,90.9,20.2,9.1,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,154,11.0,24.0,13.0,12.0,17.0,40.0,12.0,15.0,30.0,18.0,26.0,125,96.0,154.0,11.0,24.0,13.0,12.0,17.0,40.0,12.0,15.0,30.0,18.0,26.0,125.0,96.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.2,44.4,28.9,53.2,12.5,35.2,19.6,42.3,19.2,44.4,28.9,53.2,12.5,35.2,19.6,42.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF 5,000 TROY OUNCES)",N20,FutOnly
SILVER - COMMODITY EXCHANGE INC.,120221,2012-02-21,84691,CMX,1,84,110583,9723,55620,17257,10548,4755,28915,3053,6880,5904,5101,14665,88099,100622,22484,9961,110583,9723,55620,17257,10548,4755,28915,3053,6880,5904,5101,14665,88099,100622,22484,9961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5711.0,432.0,1819.0,234.0,725.0,-358.0,2400.0,305.0,2184.0,-441.0,657.0,-10.0,4441.0,5322.0,1270.0,389.0,100,8.8,50.3,15.6,9.5,4.3,26.1,2.8,6.2,5.3,4.6,13.3,79.7,91.0,20.3,9.0,100,8.8,50.3,15.6,9.5,4.3,26.1,2.8,6.2,5.3,4.6,13.3,79.7,91.0,20.3,9.0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,163,12.0,25.0,13.0,11.0,18.0,46.0,14.0,14.0,30.0,20.0,25.0,133,97.0,163.0,12.0,25.0,13.0,11.0,18.0,46.0,14.0,14.0,30.0,20.0,25.0,133.0,97.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.2,44.8,29.3,54.9,11.8,35.0,18.3,42.0,19.2,44.8,29.3,54.9,11.8,35.0,18.3,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF 5,000 TROY OUNCES)",N20,FutOnly
SILVER - COMMODITY EXCHANGE INC.,120228,2012-02-28,84691,CMX,1,84,115866,12128,61557,17628,12792,4046,32308,2609,5737,5704,5400,14135,91686,106276,24180,9590,115866,12128,61557,17628,12792,4046,32308,2609,5737,5704,5400,14135,91686,106276,24180,9590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5283.0,2405.0,5937.0,371.0,2244.0,-709.0,3393.0,-444.0,-1143.0,-200.0,299.0,-530.0,3587.0,5654.0,1696.0,-371.0,100,10.5,53.1,15.2,11.0,3.5,27.9,2.3,5.0,4.9,4.7,12.2,79.1,91.7,20.9,8.3,100,10.5,53.1,15.2,11.0,3.5,27.9,2.3,5.0,4.9,4.7,12.2,79.1,91.7,20.9,8.3,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,165,10.0,25.0,13.0,13.0,18.0,51.0,10.0,13.0,29.0,21.0,20.0,131,93.0,165.0,10.0,25.0,13.0,13.0,18.0,51.0,10.0,13.0,29.0,21.0,20.0,131.0,93.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.8,45.3,26.3,55.0,11.1,35.6,17.6,43.3,17.8,45.3,26.3,55.0,11.1,35.6,17.6,43.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"(CONTRACTS OF 5,000 TROY OUNCES)",N20,FutOnly
