Market_and_Exchange_Names,As_of_Date_In_Form_YYMMDD,Report_Date_as_MM_DD_YYYY,CFTC_Contract_Market_Code,CFTC_Market_Code,CFTC_Region_Code,CFTC_Commodity_Code,Open_Interest_All,Prod_Merc_Positions_Long_ALL,Prod_Merc_Positions_Short_ALL,Swap_Positions_Long_All,Swap__Positions_Short_All,Swap__Positions_Spread_All,M_Money_Positions_Long_ALL,M_Money_Positions_Short_ALL,M_Money_Positions_Spread_ALL,Other_Rept_Positions_Long_ALL,Other_Rept_Positions_Short_ALL,Other_Rept_Positions_Spread_ALL,Tot_Rept_Positions_Long_All,Tot_Rept_Positions_Short_All,NonRept_Positions_Long_All,NonRept_Positions_Short_All,Open_Interest_Old,Prod_Merc_Positions_Long_Old,Prod_Merc_Positions_Short_Old,Swap_Positions_Long_Old,Swap_Positions_Short_Old,Swap_Positions_Spread_Old,M_Money_Positions_Long_Old,M_Money_Positions_Short_Old,M_Money_Positions_Spread_Old,Other_Rept_Positions_Long_Old,Other_Rept_Positions_Short_Old,Other_Rept_Positions_Spread_Old,Tot_Rept_Positions_Long_Old,Tot_Rept_Positions_Short_Old,NonRept_Positions_Long_Old,NonRept_Positions_Short_Old,Open_Interest_Other,Prod_Merc_Positions_Long_Other,Prod_Merc_Positions_Short_Other,Swap_Positions_Long_Other,Swap_Positions_Short_Other,Swap_Positions_Spread_Other,M_Money_Positions_Long_Other,M_Money_Positions_Short_Other,M_Money_Positions_Spread_Other,Other_Rept_Positions_Long_Other,Other_Rept_Positions_Short_Other,Other_Rept_Positions_Spread_Othr,Tot_Rept_Positions_Long_Other,Tot_Rept_Positions_Short_Other,NonRept_Positions_Long_Other,NonRept_Positions_Short_Other,Change_in_Open_Interest_All,Change_in_Prod_Merc_Long_All,Change_in_Prod_Merc_Short_All,Change_in_Swap_Long_All,Change_in_Swap_Short_All,Change_in_Swap_Spread_All,Change_in_M_Money_Long_All,Change_in_M_Money_Short_All,Change_in_M_Money_Spread_All,Change_in_Other_Rept_Long_All,Change_in_Other_Rept_Short_All,Change_in_Other_Rept_Spread_All,Change_in_Tot_Rept_Long_All,Change_in_Tot_Rept_Short_All,Change_in_NonRept_Long_All,Change_in_NonRept_Short_All,Pct_of_Open_Interest_All,Pct_of_OI_Prod_Merc_Long_All,Pct_of_OI_Prod_Merc_Short_All,Pct_of_OI_Swap_Long_All,Pct_of_OI_Swap_Short_All,Pct_of_OI_Swap_Spread_All,Pct_of_OI_M_Money_Long_All,Pct_of_OI_M_Money_Short_All,Pct_of_OI_M_Money_Spread_All,Pct_of_OI_Other_Rept_Long_All,Pct_of_OI_Other_Rept_Short_All,Pct_of_OI_Other_Rept_Spread_All,Pct_of_OI_Tot_Rept_Long_All,Pct_of_OI_Tot_Rept_Short_All,Pct_of_OI_NonRept_Long_All,Pct_of_OI_NonRept_Short_All,Pct_of_Open_Interest_Old,Pct_of_OI_Prod_Merc_Long_Old,Pct_of_OI_Prod_Merc_Short_Old,Pct_of_OI_Swap_Long_Old,Pct_of_OI_Swap_Short_Old,Pct_of_OI_Swap_Spread_Old,Pct_of_OI_M_Money_Long_Old,Pct_of_OI_M_Money_Short_Old,Pct_of_OI_M_Money_Spread_Old,Pct_of_OI_Other_Rept_Long_Old,Pct_of_OI_Other_Rept_Short_Old,Pct_of_OI_Other_Rept_Spread_Old,Pct_of_OI_Tot_Rept_Long_Old,Pct_of_OI_Tot_Rept_Short_Old,Pct_of_OI_NonRept_Long_Old,Pct_of_OI_NonRept_Short_Old,Pct_of_Open_Interest_Other,Pct_of_OI_Prod_Merc_Long_Other,Pct_of_OI_Prod_Merc_Short_Other,Pct_of_OI_Swap_Long_Other,Pct_of_OI_Swap_Short_Other,Pct_of_OI_Swap_Spread_Other,Pct_of_OI_M_Money_Long_Other,Pct_of_OI_M_Money_Short_Other,Pct_of_OI_M_Money_Spread_Other,Pct_of_OI_Other_Rept_Long_Other,Pct_of_OI_Other_Rept_Short_Other,Pct_of_OI_Other_Rept_Spread_Othr,Pct_of_OI_Tot_Rept_Long_Other,Pct_of_OI_Tot_Rept_Short_Other,Pct_of_OI_NonRept_Long_Other,Pct_of_OI_NonRept_Short_Other,Traders_Tot_All,Traders_Prod_Merc_Long_All,Traders_Prod_Merc_Short_All,Traders_Swap_Long_All,Traders_Swap_Short_All,Traders_Swap_Spread_All,Traders_M_Money_Long_All,Traders_M_Money_Short_All,Traders_M_Money_Spread_All,Traders_Other_Rept_Long_All,Traders_Other_Rept_Short_All,Traders_Other_Rept_Spread_All,Traders_Tot_Rept_Long_All,Traders_Tot_Rept_Short_All,Traders_Tot_Old,Traders_Prod_Merc_Long_Old,Traders_Prod_Merc_Short_Old,Traders_Swap_Long_Old,Traders_Swap_Short_Old,Traders_Swap_Spread_Old,Traders_M_Money_Long_Old,Traders_M_Money_Short_Old,Traders_M_Money_Spread_Old,Traders_Other_Rept_Long_Old,Traders_Other_Rept_Short_Old,Traders_Other_Rept_Spread_Old,Traders_Tot_Rept_Long_Old,Traders_Tot_Rept_Short_Old,Traders_Tot_Other,Traders_Prod_Merc_Long_Other,Traders_Prod_Merc_Short_Other,Traders_Swap_Long_Other,Traders_Swap_Short_Other,Traders_Swap_Spread_Other,Traders_M_Money_Long_Other,Traders_M_Money_Short_Other,Traders_M_Money_Spread_Other,Traders_Other_Rept_Long_Other,Traders_Other_Rept_Short_Other,Traders_Other_Rept_Spread_Other,Traders_Tot_Rept_Long_Other,Traders_Tot_Rept_Short_Other,Conc_Gross_LE_4_TDR_Long_All,Conc_Gross_LE_4_TDR_Short_All,Conc_Gross_LE_8_TDR_Long_All,Conc_Gross_LE_8_TDR_Short_All,Conc_Net_LE_4_TDR_Long_All,Conc_Net_LE_4_TDR_Short_All,Conc_Net_LE_8_TDR_Long_All,Conc_Net_LE_8_TDR_Short_All,Conc_Gross_LE_4_TDR_Long_Old,Conc_Gross_LE_4_TDR_Short_Old,Conc_Gross_LE_8_TDR_Long_Old,Conc_Gross_LE_8_TDR_Short_Old,Conc_Net_LE_4_TDR_Long_Old,Conc_Net_LE_4_TDR_Short_Old,Conc_Net_LE_8_TDR_Long_Old,Conc_Net_LE_8_TDR_Short_Old,Conc_Gross_LE_4_TDR_Long_Other,Conc_Gross_LE_4_TDR_Short_Other,Conc_Gross_LE_8_TDR_Long_Other,Conc_Gross_LE_8_TDR_Short_Other,Conc_Net_LE_4_TDR_Long_Other,Conc_Net_LE_4_TDR_Short_Other,Conc_Net_LE_8_TDR_Long_Other,Conc_Net_LE_8_TDR_Short_Other,Contract_Units,CFTC_SubGroup_Code,FutOnly_or_Combined
PLATINUM - NEW YORK MERCANTILE EXCHANGE,110201,2011-02-01,76651,NYME,1,76,42483,546,18998,4450,20138,325,26499,687,156,4582,727,226,36784,41257,5699,1226,42483,546,18998,4450,20138,325,26499,687,156,4582,727,226,36784,41257,5699,1226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,488.0,-233.0,-31.0,-156.0,348.0,151.0,805.0,-48.0,13.0,-237.0,-192.0,213.0,556.0,454.0,-68.0,34.0,100,1.3,44.7,10.5,47.4,0.8,62.4,1.6,0.4,10.8,1.7,0.5,86.6,97.1,13.4,2.9,100,1.3,44.7,10.5,47.4,0.8,62.4,1.6,0.4,10.8,1.7,0.5,86.6,97.1,13.4,2.9,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155,7.0,24.0,9.0,11.0,7.0,68.0,,,28.0,7.0,,123,47.0,155.0,7.0,24.0,9.0,11.0,7.0,68.0,,,28.0,7.0,,123.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,35.3,29.3,53.6,19.0,34.9,29.3,52.8,19.0,35.3,29.3,53.6,19.0,34.9,29.3,52.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 50 TROY OUNCES),N20,FutOnly
PLATINUM - NEW YORK MERCANTILE EXCHANGE,110208,2011-02-08,76651,NYME,1,76,43810,421,20055,4740,20015,439,27108,591,184,4717,1111,228,37837,42623,5973,1187,43810,421,20055,4740,20015,439,27108,591,184,4717,1111,228,37837,42623,5973,1187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1327.0,-125.0,1057.0,290.0,-123.0,114.0,609.0,-96.0,28.0,135.0,384.0,2.0,1053.0,1366.0,274.0,-39.0,100,1.0,45.8,10.8,45.7,1.0,61.9,1.3,0.4,10.8,2.5,0.5,86.4,97.3,13.6,2.7,100,1.0,45.8,10.8,45.7,1.0,61.9,1.3,0.4,10.8,2.5,0.5,86.4,97.3,13.6,2.7,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,157,6.0,25.0,10.0,11.0,6.0,68.0,4.0,,27.0,8.0,,121,51.0,157.0,6.0,25.0,10.0,11.0,6.0,68.0,4.0,,27.0,8.0,,121.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.5,35.7,27.2,53.3,17.5,35.0,27.2,52.3,17.5,35.7,27.2,53.3,17.5,35.0,27.2,52.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 50 TROY OUNCES),N20,FutOnly
PLATINUM - NEW YORK MERCANTILE EXCHANGE,110215,2011-02-15,76651,NYME,1,76,41375,418,18406,4166,19528,637,25492,771,152,4632,469,315,35812,40278,5563,1097,41375,418,18406,4166,19528,637,25492,771,152,4632,469,315,35812,40278,5563,1097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2435.0,-3.0,-1649.0,-574.0,-487.0,198.0,-1616.0,180.0,-32.0,-85.0,-642.0,87.0,-2025.0,-2345.0,-410.0,-90.0,100,1.0,44.5,10.1,47.2,1.5,61.6,1.9,0.4,11.2,1.1,0.8,86.6,97.3,13.4,2.7,100,1.0,44.5,10.1,47.2,1.5,61.6,1.9,0.4,11.2,1.1,0.8,86.6,97.3,13.4,2.7,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,151,7.0,25.0,7.0,11.0,5.0,64.0,6.0,4.0,29.0,4.0,4.0,117,51.0,151.0,7.0,25.0,7.0,11.0,5.0,64.0,6.0,4.0,29.0,4.0,4.0,117.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.2,36.8,28.2,55.3,18.2,35.7,28.2,53.7,18.2,36.8,28.2,55.3,18.2,35.7,28.2,53.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 50 TROY OUNCES),N20,FutOnly
PLATINUM - NEW YORK MERCANTILE EXCHANGE,110222,2011-02-22,76651,NYME,1,76,41700,512,18182,4196,19454,435,25635,1294,167,4573,525,410,35928,40467,5772,1233,41700,512,18182,4196,19454,435,25635,1294,167,4573,525,410,35928,40467,5772,1233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,325.0,94.0,-224.0,30.0,-74.0,-202.0,143.0,523.0,15.0,-59.0,56.0,95.0,116.0,189.0,209.0,136.0,100,1.2,43.6,10.1,46.7,1.0,61.5,3.1,0.4,11.0,1.3,1.0,86.2,97.0,13.8,3.0,100,1.2,43.6,10.1,46.7,1.0,61.5,3.1,0.4,11.0,1.3,1.0,86.2,97.0,13.8,3.0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,156,7.0,24.0,6.0,13.0,6.0,64.0,8.0,4.0,29.0,6.0,5.0,117,58.0,156.0,7.0,24.0,6.0,13.0,6.0,64.0,8.0,4.0,29.0,6.0,5.0,117.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.1,36.3,28.2,54.5,18.1,35.8,28.2,53.4,18.1,36.3,28.2,54.5,18.1,35.8,28.2,53.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 50 TROY OUNCES),N20,FutOnly
PLATINUM - NEW YORK MERCANTILE EXCHANGE,110301,2011-03-01,76651,NYME,1,76,41621,745,18122,4592,19595,767,25787,1161,113,3789,671,104,35897,40533,5724,1088,41621,745,18122,4592,19595,767,25787,1161,113,3789,671,104,35897,40533,5724,1088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-79.0,233.0,-60.0,396.0,141.0,332.0,152.0,-133.0,-54.0,-784.0,146.0,-306.0,-31.0,66.0,-48.0,-145.0,100,1.8,43.5,11.0,47.1,1.8,62.0,2.8,0.3,9.1,1.6,0.2,86.2,97.4,13.8,2.6,100,1.8,43.5,11.0,47.1,1.8,62.0,2.8,0.3,9.1,1.6,0.2,86.2,97.4,13.8,2.6,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,146,7.0,21.0,6.0,14.0,5.0,64.0,8.0,5.0,23.0,5.0,,107,54.0,146.0,7.0,21.0,6.0,14.0,5.0,64.0,8.0,5.0,23.0,5.0,,107.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.2,38.7,31.6,57.5,19.2,38.2,31.6,56.3,19.2,38.7,31.6,57.5,19.2,38.2,31.6,56.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 50 TROY OUNCES),N20,FutOnly
PLATINUM - NEW YORK MERCANTILE EXCHANGE,110308,2011-03-08,76651,NYME,1,76,39640,837,17190,3846,19111,491,25481,1189,147,2789,289,141,33732,38558,5908,1082,39640,837,17190,3846,19111,491,25481,1189,147,2789,289,141,33732,38558,5908,1082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1981.0,92.0,-932.0,-746.0,-484.0,-276.0,-306.0,28.0,34.0,-1000.0,-382.0,37.0,-2165.0,-1975.0,184.0,-6.0,100,2.1,43.4,9.7,48.2,1.2,64.3,3.0,0.4,7.0,0.7,0.4,85.1,97.3,14.9,2.7,100,2.1,43.4,9.7,48.2,1.2,64.3,3.0,0.4,7.0,0.7,0.4,85.1,97.3,14.9,2.7,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140,5.0,22.0,4.0,14.0,5.0,63.0,8.0,7.0,23.0,,,102,56.0,140.0,5.0,22.0,4.0,14.0,5.0,63.0,8.0,7.0,23.0,,,102.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.8,38.5,30.2,55.9,18.7,38.3,30.1,55.6,18.8,38.5,30.2,55.9,18.7,38.3,30.1,55.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 50 TROY OUNCES),N20,FutOnly
PLATINUM - NEW YORK MERCANTILE EXCHANGE,110315,2011-03-15,76651,NYME,1,76,35584,1983,13633,4226,15895,666,21335,1838,259,1963,1462,122,30554,33875,5030,1709,35584,1983,13633,4226,15895,666,21335,1838,259,1963,1462,122,30554,33875,5030,1709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4056.0,1146.0,-3557.0,380.0,-3216.0,175.0,-4146.0,649.0,112.0,-826.0,1173.0,-19.0,-3178.0,-4683.0,-878.0,627.0,100,5.6,38.3,11.9,44.7,1.9,60.0,5.2,0.7,5.5,4.1,0.3,85.9,95.2,14.1,4.8,100,5.6,38.3,11.9,44.7,1.9,60.0,5.2,0.7,5.5,4.1,0.3,85.9,95.2,14.1,4.8,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135,7.0,19.0,6.0,14.0,8.0,49.0,12.0,6.0,18.0,12.0,,91,64.0,135.0,7.0,19.0,6.0,14.0,8.0,49.0,12.0,6.0,18.0,12.0,,91.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,37.8,32.5,53.9,20.0,37.5,32.4,53.5,20.0,37.8,32.5,53.9,20.0,37.5,32.4,53.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 50 TROY OUNCES),N20,FutOnly
PLATINUM - NEW YORK MERCANTILE EXCHANGE,110322,2011-03-22,76651,NYME,1,76,32752,1439,14591,4401,12720,981,19001,1545,103,2043,996,190,28158,31126,4594,1626,32752,1439,14591,4401,12720,981,19001,1545,103,2043,996,190,28158,31126,4594,1626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2832.0,-544.0,958.0,175.0,-3175.0,315.0,-2334.0,-293.0,-156.0,80.0,-466.0,68.0,-2396.0,-2749.0,-436.0,-83.0,100,4.4,44.5,13.4,38.8,3.0,58.0,4.7,0.3,6.2,3.0,0.6,86.0,95.0,14.0,5.0,100,4.4,44.5,13.4,38.8,3.0,58.0,4.7,0.3,6.2,3.0,0.6,86.0,95.0,14.0,5.0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125,,19.0,6.0,14.0,10.0,44.0,10.0,5.0,19.0,8.0,,83,60.0,125.0,,19.0,6.0,14.0,10.0,44.0,10.0,5.0,19.0,8.0,,83.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.5,35.5,37.3,49.6,23.5,35.2,37.3,49.3,23.5,35.5,37.3,49.6,23.5,35.2,37.3,49.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 50 TROY OUNCES),N20,FutOnly
PLATINUM - NEW YORK MERCANTILE EXCHANGE,110329,2011-03-29,76651,NYME,1,76,32556,1043,15748,4123,11466,861,18995,1118,170,2161,1010,258,27611,30631,4945,1925,32556,1043,15748,4123,11466,861,18995,1118,170,2161,1010,258,27611,30631,4945,1925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-196.0,-396.0,1157.0,-278.0,-1254.0,-120.0,-6.0,-427.0,67.0,118.0,14.0,68.0,-547.0,-495.0,351.0,299.0,100,3.2,48.4,12.7,35.2,2.6,58.3,3.4,0.5,6.6,3.1,0.8,84.8,94.1,15.2,5.9,100,3.2,48.4,12.7,35.2,2.6,58.3,3.4,0.5,6.6,3.1,0.8,84.8,94.1,15.2,5.9,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132,5.0,22.0,7.0,12.0,6.0,52.0,8.0,,18.0,10.0,5.0,93,56.0,132.0,5.0,22.0,7.0,12.0,6.0,52.0,8.0,,18.0,10.0,5.0,93.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.3,33.8,35.9,50.0,23.3,33.0,34.2,49.2,23.3,33.8,35.9,50.0,23.3,33.0,34.2,49.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 50 TROY OUNCES),N20,FutOnly
PLATINUM - NEW YORK MERCANTILE EXCHANGE,110405,2011-04-05,76651,NYME,1,76,33967,553,16632,5048,13672,156,20339,909,147,2276,712,97,28616,32325,5351,1642,33967,553,16632,5048,13672,156,20339,909,147,2276,712,97,28616,32325,5351,1642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1411.0,-490.0,884.0,925.0,2206.0,-705.0,1344.0,-209.0,-23.0,115.0,-298.0,-161.0,1005.0,1694.0,406.0,-283.0,100,1.6,49.0,14.9,40.3,0.5,59.9,2.7,0.4,6.7,2.1,0.3,84.2,95.2,15.8,4.8,100,1.6,49.0,14.9,40.3,0.5,59.9,2.7,0.4,6.7,2.1,0.3,84.2,95.2,15.8,4.8,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138,6.0,23.0,9.0,11.0,,58.0,7.0,4.0,20.0,6.0,,98,52.0,138.0,6.0,23.0,9.0,11.0,,58.0,7.0,4.0,20.0,6.0,,98.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.1,35.8,35.3,53.0,22.1,35.4,35.3,52.5,22.1,35.8,35.3,53.0,22.1,35.4,35.3,52.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 50 TROY OUNCES),N20,FutOnly
PLATINUM - NEW YORK MERCANTILE EXCHANGE,110412,2011-04-12,76651,NYME,1,76,35727,405,17352,4465,14974,152,21155,845,491,3853,842,55,30576,34711,5151,1016,35727,405,17352,4465,14974,152,21155,845,491,3853,842,55,30576,34711,5151,1016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1760.0,-148.0,720.0,-583.0,1302.0,-4.0,816.0,-64.0,344.0,1577.0,130.0,-42.0,1960.0,2386.0,-200.0,-626.0,100,1.1,48.6,12.5,41.9,0.4,59.2,2.4,1.4,10.8,2.4,0.2,85.6,97.2,14.4,2.8,100,1.1,48.6,12.5,41.9,0.4,59.2,2.4,1.4,10.8,2.4,0.2,85.6,97.2,14.4,2.8,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,145,5.0,23.0,7.0,12.0,,62.0,6.0,5.0,25.0,7.0,,104,53.0,145.0,5.0,23.0,7.0,12.0,,62.0,6.0,5.0,25.0,7.0,,104.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.8,36.4,33.9,53.7,20.8,35.9,33.9,53.1,20.8,36.4,33.9,53.7,20.8,35.9,33.9,53.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 50 TROY OUNCES),N20,FutOnly
PLATINUM - NEW YORK MERCANTILE EXCHANGE,110419,2011-04-19,76651,NYME,1,76,35352,448,16473,4492,15546,153,20763,962,192,4071,562,52,30171,33940,5181,1412,35352,448,16473,4492,15546,153,20763,962,192,4071,562,52,30171,33940,5181,1412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-375.0,43.0,-879.0,27.0,572.0,1.0,-392.0,117.0,-299.0,218.0,-280.0,-3.0,-405.0,-771.0,30.0,396.0,100,1.3,46.6,12.7,44.0,0.4,58.7,2.7,0.5,11.5,1.6,0.1,85.3,96.0,14.7,4.0,100,1.3,46.6,12.7,44.0,0.4,58.7,2.7,0.5,11.5,1.6,0.1,85.3,96.0,14.7,4.0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141,6.0,22.0,7.0,11.0,,59.0,7.0,4.0,26.0,5.0,,102,49.0,141.0,6.0,22.0,7.0,11.0,,59.0,7.0,4.0,26.0,5.0,,102.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.3,37.5,36.0,55.3,22.3,36.9,36.0,54.7,22.3,37.5,36.0,55.3,22.3,36.9,36.0,54.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 50 TROY OUNCES),N20,FutOnly
PLATINUM - NEW YORK MERCANTILE EXCHANGE,110426,2011-04-26,76651,NYME,1,76,37110,241,16901,4595,17267,167,21810,870,260,4648,472,0,31721,35937,5389,1173,37110,241,16901,4595,17267,167,21810,870,260,4648,472,0,31721,35937,5389,1173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1758.0,-207.0,428.0,103.0,1721.0,14.0,1047.0,-92.0,68.0,577.0,-90.0,-52.0,1550.0,1997.0,208.0,-239.0,100,0.6,45.5,12.4,46.5,0.5,58.8,2.3,0.7,12.5,1.3,0.0,85.5,96.8,14.5,3.2,100,0.6,45.5,12.4,46.5,0.5,58.8,2.3,0.7,12.5,1.3,0.0,85.5,96.8,14.5,3.2,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,143,5.0,22.0,7.0,12.0,,60.0,8.0,7.0,27.0,5.0,0.0,105,51.0,143.0,5.0,22.0,7.0,12.0,,60.0,8.0,7.0,27.0,5.0,0.0,105.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.3,39.0,34.4,56.6,21.3,38.4,34.4,56.0,21.3,39.0,34.4,56.6,21.3,38.4,34.4,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 50 TROY OUNCES),N20,FutOnly
PLATINUM - NEW YORK MERCANTILE EXCHANGE,110503,2011-05-03,76651,NYME,1,76,40279,144,18381,4822,17974,222,24134,873,262,4950,1219,0,34534,38931,5745,1348,40279,144,18381,4822,17974,222,24134,873,262,4950,1219,0,34534,38931,5745,1348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3169.0,-97.0,1480.0,227.0,707.0,55.0,2324.0,3.0,2.0,302.0,747.0,0.0,2813.0,2994.0,356.0,175.0,100,0.4,45.6,12.0,44.6,0.6,59.9,2.2,0.7,12.3,3.0,0.0,85.7,96.7,14.3,3.3,100,0.4,45.6,12.0,44.6,0.6,59.9,2.2,0.7,12.3,3.0,0.0,85.7,96.7,14.3,3.3,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,152,,22.0,8.0,12.0,,64.0,7.0,,27.0,11.0,0.0,104,55.0,152.0,,22.0,8.0,12.0,,64.0,7.0,,27.0,11.0,0.0,104.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.4,38.8,32.9,54.9,20.4,38.2,32.9,54.2,20.4,38.8,32.9,54.9,20.4,38.2,32.9,54.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 50 TROY OUNCES),N20,FutOnly
PLATINUM - NEW YORK MERCANTILE EXCHANGE,110510,2011-05-10,76651,NYME,1,76,36391,313,16320,4582,16596,297,21215,833,198,4063,718,50,30718,35012,5673,1379,36391,313,16320,4582,16596,297,21215,833,198,4063,718,50,30718,35012,5673,1379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3888.0,169.0,-2061.0,-240.0,-1378.0,75.0,-2919.0,-40.0,-64.0,-887.0,-501.0,50.0,-3816.0,-3919.0,-72.0,31.0,100,0.9,44.8,12.6,45.6,0.8,58.3,2.3,0.5,11.2,2.0,0.1,84.4,96.2,15.6,3.8,100,0.9,44.8,12.6,45.6,0.8,58.3,2.3,0.5,11.2,2.0,0.1,84.4,96.2,15.6,3.8,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,137,4.0,22.0,6.0,13.0,,57.0,6.0,7.0,22.0,7.0,,96,53.0,137.0,4.0,22.0,6.0,13.0,,57.0,6.0,7.0,22.0,7.0,,96.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.6,40.1,36.6,57.5,22.6,39.5,36.6,56.5,22.6,40.1,36.6,57.5,22.6,39.5,36.6,56.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 50 TROY OUNCES),N20,FutOnly
