Market_and_Exchange_Names,As_of_Date_In_Form_YYMMDD,Report_Date_as_MM_DD_YYYY,CFTC_Contract_Market_Code,CFTC_Market_Code,CFTC_Region_Code,CFTC_Commodity_Code,Open_Interest_All,Prod_Merc_Positions_Long_ALL,Prod_Merc_Positions_Short_ALL,Swap_Positions_Long_All,Swap__Positions_Short_All,Swap__Positions_Spread_All,M_Money_Positions_Long_ALL,M_Money_Positions_Short_ALL,M_Money_Positions_Spread_ALL,Other_Rept_Positions_Long_ALL,Other_Rept_Positions_Short_ALL,Other_Rept_Positions_Spread_ALL,Tot_Rept_Positions_Long_All,Tot_Rept_Positions_Short_All,NonRept_Positions_Long_All,NonRept_Positions_Short_All,Open_Interest_Old,Prod_Merc_Positions_Long_Old,Prod_Merc_Positions_Short_Old,Swap_Positions_Long_Old,Swap_Positions_Short_Old,Swap_Positions_Spread_Old,M_Money_Positions_Long_Old,M_Money_Positions_Short_Old,M_Money_Positions_Spread_Old,Other_Rept_Positions_Long_Old,Other_Rept_Positions_Short_Old,Other_Rept_Positions_Spread_Old,Tot_Rept_Positions_Long_Old,Tot_Rept_Positions_Short_Old,NonRept_Positions_Long_Old,NonRept_Positions_Short_Old,Open_Interest_Other,Prod_Merc_Positions_Long_Other,Prod_Merc_Positions_Short_Other,Swap_Positions_Long_Other,Swap_Positions_Short_Other,Swap_Positions_Spread_Other,M_Money_Positions_Long_Other,M_Money_Positions_Short_Other,M_Money_Positions_Spread_Other,Other_Rept_Positions_Long_Other,Other_Rept_Positions_Short_Other,Other_Rept_Positions_Spread_Othr,Tot_Rept_Positions_Long_Other,Tot_Rept_Positions_Short_Other,NonRept_Positions_Long_Other,NonRept_Positions_Short_Other,Change_in_Open_Interest_All,Change_in_Prod_Merc_Long_All,Change_in_Prod_Merc_Short_All,Change_in_Swap_Long_All,Change_in_Swap_Short_All,Change_in_Swap_Spread_All,Change_in_M_Money_Long_All,Change_in_M_Money_Short_All,Change_in_M_Money_Spread_All,Change_in_Other_Rept_Long_All,Change_in_Other_Rept_Short_All,Change_in_Other_Rept_Spread_All,Change_in_Tot_Rept_Long_All,Change_in_Tot_Rept_Short_All,Change_in_NonRept_Long_All,Change_in_NonRept_Short_All,Pct_of_Open_Interest_All,Pct_of_OI_Prod_Merc_Long_All,Pct_of_OI_Prod_Merc_Short_All,Pct_of_OI_Swap_Long_All,Pct_of_OI_Swap_Short_All,Pct_of_OI_Swap_Spread_All,Pct_of_OI_M_Money_Long_All,Pct_of_OI_M_Money_Short_All,Pct_of_OI_M_Money_Spread_All,Pct_of_OI_Other_Rept_Long_All,Pct_of_OI_Other_Rept_Short_All,Pct_of_OI_Other_Rept_Spread_All,Pct_of_OI_Tot_Rept_Long_All,Pct_of_OI_Tot_Rept_Short_All,Pct_of_OI_NonRept_Long_All,Pct_of_OI_NonRept_Short_All,Pct_of_Open_Interest_Old,Pct_of_OI_Prod_Merc_Long_Old,Pct_of_OI_Prod_Merc_Short_Old,Pct_of_OI_Swap_Long_Old,Pct_of_OI_Swap_Short_Old,Pct_of_OI_Swap_Spread_Old,Pct_of_OI_M_Money_Long_Old,Pct_of_OI_M_Money_Short_Old,Pct_of_OI_M_Money_Spread_Old,Pct_of_OI_Other_Rept_Long_Old,Pct_of_OI_Other_Rept_Short_Old,Pct_of_OI_Other_Rept_Spread_Old,Pct_of_OI_Tot_Rept_Long_Old,Pct_of_OI_Tot_Rept_Short_Old,Pct_of_OI_NonRept_Long_Old,Pct_of_OI_NonRept_Short_Old,Pct_of_Open_Interest_Other,Pct_of_OI_Prod_Merc_Long_Other,Pct_of_OI_Prod_Merc_Short_Other,Pct_of_OI_Swap_Long_Other,Pct_of_OI_Swap_Short_Other,Pct_of_OI_Swap_Spread_Other,Pct_of_OI_M_Money_Long_Other,Pct_of_OI_M_Money_Short_Other,Pct_of_OI_M_Money_Spread_Other,Pct_of_OI_Other_Rept_Long_Other,Pct_of_OI_Other_Rept_Short_Other,Pct_of_OI_Other_Rept_Spread_Othr,Pct_of_OI_Tot_Rept_Long_Other,Pct_of_OI_Tot_Rept_Short_Other,Pct_of_OI_NonRept_Long_Other,Pct_of_OI_NonRept_Short_Other,Traders_Tot_All,Traders_Prod_Merc_Long_All,Traders_Prod_Merc_Short_All,Traders_Swap_Long_All,Traders_Swap_Short_All,Traders_Swap_Spread_All,Traders_M_Money_Long_All,Traders_M_Money_Short_All,Traders_M_Money_Spread_All,Traders_Other_Rept_Long_All,Traders_Other_Rept_Short_All,Traders_Other_Rept_Spread_All,Traders_Tot_Rept_Long_All,Traders_Tot_Rept_Short_All,Traders_Tot_Old,Traders_Prod_Merc_Long_Old,Traders_Prod_Merc_Short_Old,Traders_Swap_Long_Old,Traders_Swap_Short_Old,Traders_Swap_Spread_Old,Traders_M_Money_Long_Old,Traders_M_Money_Short_Old,Traders_M_Money_Spread_Old,Traders_Other_Rept_Long_Old,Traders_Other_Rept_Short_Old,Traders_Other_Rept_Spread_Old,Traders_Tot_Rept_Long_Old,Traders_Tot_Rept_Short_Old,Traders_Tot_Other,Traders_Prod_Merc_Long_Other,Traders_Prod_Merc_Short_Other,Traders_Swap_Long_Other,Traders_Swap_Short_Other,Traders_Swap_Spread_Other,Traders_M_Money_Long_Other,Traders_M_Money_Short_Other,Traders_M_Money_Spread_Other,Traders_Other_Rept_Long_Other,Traders_Other_Rept_Short_Other,Traders_Other_Rept_Spread_Other,Traders_Tot_Rept_Long_Other,Traders_Tot_Rept_Short_Other,Conc_Gross_LE_4_TDR_Long_All,Conc_Gross_LE_4_TDR_Short_All,Conc_Gross_LE_8_TDR_Long_All,Conc_Gross_LE_8_TDR_Short_All,Conc_Net_LE_4_TDR_Long_All,Conc_Net_LE_4_TDR_Short_All,Conc_Net_LE_8_TDR_Long_All,Conc_Net_LE_8_TDR_Short_All,Conc_Gross_LE_4_TDR_Long_Old,Conc_Gross_LE_4_TDR_Short_Old,Conc_Gross_LE_8_TDR_Long_Old,Conc_Gross_LE_8_TDR_Short_Old,Conc_Net_LE_4_TDR_Long_Old,Conc_Net_LE_4_TDR_Short_Old,Conc_Net_LE_8_TDR_Long_Old,Conc_Net_LE_8_TDR_Short_Old,Conc_Gross_LE_4_TDR_Long_Other,Conc_Gross_LE_4_TDR_Short_Other,Conc_Gross_LE_8_TDR_Long_Other,Conc_Gross_LE_8_TDR_Short_Other,Conc_Net_LE_4_TDR_Long_Other,Conc_Net_LE_4_TDR_Short_Other,Conc_Net_LE_8_TDR_Long_Other,Conc_Net_LE_8_TDR_Short_Other,Contract_Units,CFTC_SubGroup_Code,FutOnly_or_Combined
GOLD - COMMODITY EXCHANGE INC.,110104,2011-01-04,88691,CMX,1,88,592613,77312,238426,94514,187982,21493,172298,16163,50911,78007,31824,18086,512621,564885,79992,27728,592613,77312,238426,94514,187982,21493,172298,16163,50911,78007,31824,18086,512621,564885,79992,27728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1877.0,2269.0,5502.0,-1302.0,-9723.0,1912.0,-8568.0,3211.0,-1768.0,728.0,2419.0,-2428.0,-9157.0,-875.0,7280.0,-1002.0,100,13.0,40.2,15.9,31.7,3.6,29.1,2.7,8.6,13.2,5.4,3.1,86.5,95.3,13.5,4.7,100,13.0,40.2,15.9,31.7,3.6,29.1,2.7,8.6,13.2,5.4,3.1,86.5,95.3,13.5,4.7,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,360,26.0,26.0,14.0,19.0,19.0,99.0,23.0,16.0,110.0,46.0,56.0,295,166.0,360.0,26.0,26.0,14.0,19.0,19.0,99.0,23.0,16.0,110.0,46.0,56.0,295.0,166.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.7,45.9,41.7,62.2,22.4,35.1,27.7,45.5,30.7,45.9,41.7,62.2,22.4,35.1,27.7,45.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 100 TROY OUNCES),N20,FutOnly
GOLD - COMMODITY EXCHANGE INC.,110111,2011-01-11,88691,CMX,1,88,588179,82648,232082,97363,172993,21325,160750,21194,61548,73583,35767,20969,518186,565878,69993,22301,588179,82648,232082,97363,172993,21325,160750,21194,61548,73583,35767,20969,518186,565878,69993,22301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4434.0,5336.0,-6344.0,2849.0,-14989.0,-168.0,-11548.0,5031.0,10637.0,-4424.0,3943.0,2883.0,5565.0,993.0,-9999.0,-5427.0,100,14.1,39.5,16.6,29.4,3.6,27.3,3.6,10.5,12.5,6.1,3.6,88.1,96.2,11.9,3.8,100,14.1,39.5,16.6,29.4,3.6,27.3,3.6,10.5,12.5,6.1,3.6,88.1,96.2,11.9,3.8,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,335,28.0,26.0,14.0,20.0,19.0,85.0,26.0,23.0,99.0,43.0,53.0,274,168.0,335.0,28.0,26.0,14.0,20.0,19.0,85.0,26.0,23.0,99.0,43.0,53.0,274.0,168.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.8,45.7,45.0,61.7,23.1,32.2,28.7,43.4,33.8,45.7,45.0,61.7,23.1,32.2,28.7,43.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 100 TROY OUNCES),N20,FutOnly
GOLD - COMMODITY EXCHANGE INC.,110118,2011-01-18,88691,CMX,1,88,587832,84503,217764,94446,167656,22640,159114,25874,63507,78290,46537,17800,520300,561778,67532,26054,587832,84503,217764,94446,167656,22640,159114,25874,63507,78290,46537,17800,520300,561778,67532,26054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-347.0,1855.0,-14318.0,-2917.0,-5337.0,1315.0,-1636.0,4680.0,1959.0,4707.0,10770.0,-3169.0,2114.0,-4100.0,-2461.0,3753.0,100,14.4,37.0,16.1,28.5,3.9,27.1,4.4,10.8,13.3,7.9,3.0,88.5,95.6,11.5,4.4,100,14.4,37.0,16.1,28.5,3.9,27.1,4.4,10.8,13.3,7.9,3.0,88.5,95.6,11.5,4.4,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,355,27.0,25.0,14.0,20.0,19.0,85.0,30.0,25.0,101.0,55.0,55.0,277,188.0,355.0,27.0,25.0,14.0,20.0,19.0,85.0,30.0,25.0,101.0,55.0,55.0,277.0,188.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.8,43.8,45.1,58.8,22.8,28.7,28.5,39.8,33.8,43.8,45.1,58.8,22.8,28.7,28.5,39.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 100 TROY OUNCES),N20,FutOnly
GOLD - COMMODITY EXCHANGE INC.,110125,2011-01-25,88691,CMX,1,88,506047,65401,192983,93948,163849,22466,160562,22345,7984,72163,49791,17563,440087,476981,65960,29066,506047,65401,192983,93948,163849,22466,160562,22345,7984,72163,49791,17563,440087,476981,65960,29066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-81785.0,-19102.0,-24781.0,-498.0,-3807.0,-174.0,1448.0,-3529.0,-55523.0,-6127.0,3254.0,-237.0,-80213.0,-84797.0,-1572.0,3012.0,100,12.9,38.1,18.6,32.4,4.4,31.7,4.4,1.6,14.3,9.8,3.5,87.0,94.3,13.0,5.7,100,12.9,38.1,18.6,32.4,4.4,31.7,4.4,1.6,14.3,9.8,3.5,87.0,94.3,13.0,5.7,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,346,25.0,25.0,16.0,19.0,22.0,86.0,32.0,29.0,90.0,57.0,54.0,270,192.0,346.0,25.0,25.0,16.0,19.0,22.0,86.0,32.0,29.0,90.0,57.0,54.0,270.0,192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.8,40.9,38.6,55.6,26.3,33.1,32.7,44.7,29.8,40.9,38.6,55.6,26.3,33.1,32.7,44.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 100 TROY OUNCES),N20,FutOnly
GOLD - COMMODITY EXCHANGE INC.,110201,2011-02-01,88691,CMX,1,88,462907,58405,179393,79773,151982,21638,145530,21797,9046,66735,39274,16201,397328,439331,65579,23576,462907,58405,179393,79773,151982,21638,145530,21797,9046,66735,39274,16201,397328,439331,65579,23576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-43140.0,-6996.0,-13590.0,-14175.0,-11867.0,-828.0,-15032.0,-548.0,1062.0,-5428.0,-10517.0,-1362.0,-42759.0,-37650.0,-381.0,-5490.0,100,12.6,38.8,17.2,32.8,4.7,31.4,4.7,2.0,14.4,8.5,3.5,85.8,94.9,14.2,5.1,100,12.6,38.8,17.2,32.8,4.7,31.4,4.7,2.0,14.4,8.5,3.5,85.8,94.9,14.2,5.1,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,321,24.0,27.0,16.0,17.0,22.0,73.0,36.0,21.0,91.0,46.0,44.0,254,168.0,321.0,24.0,27.0,16.0,17.0,22.0,73.0,36.0,21.0,91.0,46.0,44.0,254.0,168.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.4,45.2,37.8,58.1,25.9,36.1,32.6,47.3,28.4,45.2,37.8,58.1,25.9,36.1,32.6,47.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 100 TROY OUNCES),N20,FutOnly
GOLD - COMMODITY EXCHANGE INC.,110208,2011-02-08,88691,CMX,1,88,469779,56819,180532,75858,162056,22097,159732,18223,7321,67067,41483,14595,403489,446307,66290,23472,469779,56819,180532,75858,162056,22097,159732,18223,7321,67067,41483,14595,403489,446307,66290,23472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6872.0,-1586.0,1139.0,-3915.0,10074.0,459.0,14202.0,-3574.0,-1725.0,332.0,2209.0,-1606.0,6161.0,6976.0,711.0,-104.0,100,12.1,38.4,16.1,34.5,4.7,34.0,3.9,1.6,14.3,8.8,3.1,85.9,95.0,14.1,5.0,100,12.1,38.4,16.1,34.5,4.7,34.0,3.9,1.6,14.3,8.8,3.1,85.9,95.0,14.1,5.0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,326,25.0,27.0,15.0,19.0,21.0,82.0,27.0,18.0,95.0,43.0,42.0,269,151.0,326.0,25.0,27.0,15.0,19.0,21.0,82.0,27.0,18.0,95.0,43.0,42.0,269.0,151.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.6,44.5,37.0,57.6,24.8,35.3,31.4,46.6,27.6,44.5,37.0,57.6,24.8,35.3,31.4,46.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 100 TROY OUNCES),N20,FutOnly
GOLD - COMMODITY EXCHANGE INC.,110215,2011-02-15,88691,CMX,1,88,473345,57109,183366,73331,165700,22728,166406,12172,8713,64537,45927,12815,405639,451421,67706,21924,473345,57109,183366,73331,165700,22728,166406,12172,8713,64537,45927,12815,405639,451421,67706,21924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3566.0,290.0,2834.0,-2527.0,3644.0,631.0,6674.0,-6051.0,1392.0,-2530.0,4444.0,-1780.0,2150.0,5114.0,1416.0,-1548.0,100,12.1,38.7,15.5,35.0,4.8,35.2,2.6,1.8,13.6,9.7,2.7,85.7,95.4,14.3,4.6,100,12.1,38.7,15.5,35.0,4.8,35.2,2.6,1.8,13.6,9.7,2.7,85.7,95.4,14.3,4.6,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,334,24.0,27.0,16.0,19.0,22.0,92.0,22.0,19.0,90.0,51.0,40.0,270,158.0,334.0,24.0,27.0,16.0,19.0,22.0,92.0,22.0,19.0,90.0,51.0,40.0,270.0,158.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.7,44.2,36.0,58.9,23.2,34.7,29.5,47.0,26.7,44.2,36.0,58.9,23.2,34.7,29.5,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 100 TROY OUNCES),N20,FutOnly
GOLD - COMMODITY EXCHANGE INC.,110222,2011-02-22,88691,CMX,1,88,502119,56286,190810,77369,174651,24296,185082,16633,9152,61885,49910,14608,428678,480060,73441,22059,502119,56286,190810,77369,174651,24296,185082,16633,9152,61885,49910,14608,428678,480060,73441,22059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28774.0,-823.0,7444.0,4038.0,8951.0,1568.0,18676.0,4461.0,439.0,-2652.0,3983.0,1793.0,23039.0,28639.0,5735.0,135.0,100,11.2,38.0,15.4,34.8,4.8,36.9,3.3,1.8,12.3,9.9,2.9,85.4,95.6,14.6,4.4,100,11.2,38.0,15.4,34.8,4.8,36.9,3.3,1.8,12.3,9.9,2.9,85.4,95.6,14.6,4.4,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,362,23.0,27.0,16.0,18.0,21.0,106.0,25.0,22.0,100.0,53.0,43.0,296,165.0,362.0,23.0,27.0,16.0,18.0,21.0,106.0,25.0,22.0,100.0,53.0,43.0,296.0,165.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.6,42.7,34.5,56.5,22.3,33.3,28.5,44.9,25.6,42.7,34.5,56.5,22.3,33.3,28.5,44.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 100 TROY OUNCES),N20,FutOnly
GOLD - COMMODITY EXCHANGE INC.,110301,2011-03-01,88691,CMX,1,88,515784,56252,197958,71436,180326,28142,199371,10555,10984,58383,49946,17008,441576,494919,74208,20865,515784,56252,197958,71436,180326,28142,199371,10555,10984,58383,49946,17008,441576,494919,74208,20865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13665.0,-34.0,7148.0,-5933.0,5675.0,3846.0,14289.0,-6078.0,1832.0,-3502.0,36.0,2400.0,12898.0,14859.0,767.0,-1194.0,100,10.9,38.4,13.8,35.0,5.5,38.7,2.0,2.1,11.3,9.7,3.3,85.6,96.0,14.4,4.0,100,10.9,38.4,13.8,35.0,5.5,38.7,2.0,2.1,11.3,9.7,3.3,85.6,96.0,14.4,4.0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,358,22.0,28.0,17.0,19.0,20.0,117.0,21.0,20.0,96.0,47.0,42.0,295,158.0,358.0,22.0,28.0,17.0,19.0,20.0,117.0,21.0,20.0,96.0,47.0,42.0,295.0,158.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.8,41.2,32.0,56.3,19.7,32.7,26.3,45.2,22.8,41.2,32.0,56.3,19.7,32.7,26.3,45.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 100 TROY OUNCES),N20,FutOnly
GOLD - COMMODITY EXCHANGE INC.,110308,2011-03-08,88691,CMX,1,88,515214,57023,203437,68788,169838,27092,197377,8757,9819,56057,53737,22387,438543,495067,76671,20147,515214,57023,203437,68788,169838,27092,197377,8757,9819,56057,53737,22387,438543,495067,76671,20147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-570.0,771.0,5479.0,-2648.0,-10488.0,-1050.0,-1994.0,-1798.0,-1165.0,-2326.0,3791.0,5379.0,-3033.0,148.0,2463.0,-718.0,100,11.1,39.5,13.4,33.0,5.3,38.3,1.7,1.9,10.9,10.4,4.3,85.1,96.1,14.9,3.9,100,11.1,39.5,13.4,33.0,5.3,38.3,1.7,1.9,10.9,10.4,4.3,85.1,96.1,14.9,3.9,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,360,23.0,29.0,13.0,19.0,21.0,117.0,20.0,19.0,98.0,46.0,42.0,300,155.0,360.0,23.0,29.0,13.0,19.0,21.0,117.0,20.0,19.0,98.0,46.0,42.0,300.0,155.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.3,40.8,32.2,55.1,19.6,32.5,26.5,44.4,23.3,40.8,32.2,55.1,19.6,32.5,26.5,44.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 100 TROY OUNCES),N20,FutOnly
GOLD - COMMODITY EXCHANGE INC.,110315,2011-03-15,88691,CMX,1,88,507760,63914,200540,73577,157105,30839,187986,11748,13812,52675,54342,17659,440462,486045,67298,21715,507760,63914,200540,73577,157105,30839,187986,11748,13812,52675,54342,17659,440462,486045,67298,21715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7454.0,6891.0,-2897.0,4789.0,-12733.0,3747.0,-9391.0,2991.0,3993.0,-3382.0,605.0,-4728.0,1919.0,-9022.0,-9373.0,1568.0,100,12.6,39.5,14.5,30.9,6.1,37.0,2.3,2.7,10.4,10.7,3.5,86.7,95.7,13.3,4.3,100,12.6,39.5,14.5,30.9,6.1,37.0,2.3,2.7,10.4,10.7,3.5,86.7,95.7,13.3,4.3,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,345,22.0,25.0,16.0,17.0,20.0,104.0,26.0,21.0,91.0,52.0,46.0,279,165.0,345.0,22.0,25.0,16.0,17.0,20.0,104.0,26.0,21.0,91.0,52.0,46.0,279.0,165.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.2,42.0,33.9,55.7,20.7,32.9,26.9,43.5,25.2,42.0,33.9,55.7,20.7,32.9,26.9,43.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 100 TROY OUNCES),N20,FutOnly
GOLD - COMMODITY EXCHANGE INC.,110322,2011-03-22,88691,CMX,1,88,509131,60835,202740,72601,155495,29180,183912,5037,14237,47600,51638,29363,437728,487690,71403,21441,509131,60835,202740,72601,155495,29180,183912,5037,14237,47600,51638,29363,437728,487690,71403,21441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1371.0,-3079.0,2200.0,-976.0,-1610.0,-1659.0,-4074.0,-6711.0,425.0,-5075.0,-2704.0,11704.0,-2734.0,1645.0,4105.0,-274.0,100,11.9,39.8,14.3,30.5,5.7,36.1,1.0,2.8,9.3,10.1,5.8,86.0,95.8,14.0,4.2,100,11.9,39.8,14.3,30.5,5.7,36.1,1.0,2.8,9.3,10.1,5.8,86.0,95.8,14.0,4.2,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,339,21.0,25.0,15.0,19.0,24.0,108.0,17.0,19.0,91.0,47.0,53.0,284,163.0,339.0,21.0,25.0,15.0,19.0,24.0,108.0,17.0,19.0,91.0,47.0,53.0,284.0,163.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.4,41.7,34.3,54.6,20.5,32.0,26.8,42.5,25.4,41.7,34.3,54.6,20.5,32.0,26.8,42.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 100 TROY OUNCES),N20,FutOnly
GOLD - COMMODITY EXCHANGE INC.,110329,2011-03-29,88691,CMX,1,88,492087,68129,223141,63666,149423,26634,196020,4603,7071,46323,44619,15735,423578,471226,68509,20861,492087,68129,223141,63666,149423,26634,196020,4603,7071,46323,44619,15735,423578,471226,68509,20861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-17044.0,7294.0,20401.0,-8935.0,-6072.0,-2546.0,12108.0,-434.0,-7166.0,-1277.0,-7019.0,-13628.0,-14150.0,-16464.0,-2894.0,-580.0,100,13.8,45.3,12.9,30.4,5.4,39.8,0.9,1.4,9.4,9.1,3.2,86.1,95.8,13.9,4.2,100,13.8,45.3,12.9,30.4,5.4,39.8,0.9,1.4,9.4,9.1,3.2,86.1,95.8,13.9,4.2,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,331,20.0,24.0,15.0,16.0,19.0,114.0,11.0,22.0,94.0,41.0,48.0,285,145.0,331.0,20.0,24.0,15.0,16.0,19.0,114.0,11.0,22.0,94.0,41.0,48.0,285.0,145.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.6,42.6,34.8,57.3,19.4,31.6,26.0,43.7,25.6,42.6,34.8,57.3,19.4,31.6,26.0,43.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 100 TROY OUNCES),N20,FutOnly
GOLD - COMMODITY EXCHANGE INC.,110405,2011-04-05,88691,CMX,1,88,508956,67043,225667,66572,166613,23712,213018,6324,3129,46774,48762,13002,433250,487209,75706,21747,508956,67043,225667,66572,166613,23712,213018,6324,3129,46774,48762,13002,433250,487209,75706,21747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16869.0,-1086.0,2526.0,2906.0,17190.0,-2922.0,16998.0,1721.0,-3942.0,451.0,4143.0,-2733.0,9672.0,15983.0,7197.0,886.0,100,13.2,44.3,13.1,32.7,4.7,41.9,1.2,0.6,9.2,9.6,2.6,85.1,95.7,14.9,4.3,100,13.2,44.3,13.1,32.7,4.7,41.9,1.2,0.6,9.2,9.6,2.6,85.1,95.7,14.9,4.3,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,356,20.0,27.0,17.0,17.0,18.0,125.0,14.0,17.0,93.0,47.0,36.0,289,148.0,356.0,20.0,27.0,17.0,17.0,18.0,125.0,14.0,17.0,93.0,47.0,36.0,289.0,148.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.8,42.1,33.8,56.8,19.1,31.6,25.8,44.2,24.8,42.1,33.8,56.8,19.1,31.6,25.8,44.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,(CONTRACTS OF 100 TROY OUNCES),N20,FutOnly
